time = 175744, robot_id = 0, x = -0.12, y = -0.10
time = 175744, robot_id = 1, x = 0.01, y = 0.44
time = 175808, robot_id = 0, x = -0.12, y = -0.10
time = 175808, robot_id = 1, x = 0.01, y = 0.44
time = 175872, robot_id = 0, x = -0.12, y = -0.10
time = 175872, robot_id = 1, x = 0.01, y = 0.44
time = 175936, robot_id = 0, x = -0.12, y = -0.10
time = 175936, robot_id = 1, x = 0.01, y = 0.44
time = 176000, robot_id = 0, x = -0.12, y = -0.10
time = 176000, robot_id = 1, x = 0.01, y = 0.44
time = 176064, robot_id = 0, x = -0.12, y = -0.10
time = 176064, robot_id = 1, x = 0.01, y = 0.44
time = 176128, robot_id = 0, x = -0.12, y = -0.10
time = 176128, robot_id = 1, x = 0.01, y = 0.44
time = 176192, robot_id = 0, x = -0.12, y = -0.10
time = 176192, robot_id = 1, x = 0.01, y = 0.44
time = 176256, robot_id = 0, x = -0.12, y = -0.10
time = 176256, robot_id = 1, x = 0.01, y = 0.44
time = 176320, robot_id = 0, x = -0.12, y = -0.10
time = 176320, robot_id = 1, x = 0.01, y = 0.44
time = 176384, robot_id = 0, x = -0.12, y = -0.10
time = 176384, robot_id = 1, x = 0.01, y = 0.44
time = 176448, robot_id = 0, x = -0.12, y = -0.10
time = 176448, robot_id = 1, x = 0.01, y = 0.44
time = 176512, robot_id = 0, x = -0.12, y = -0.10
time = 176512, robot_id = 1, x = 0.01, y = 0.44
time = 176576, robot_id = 0, x = -0.12, y = -0.10
time = 176576, robot_id = 1, x = 0.01, y = 0.44
time = 176640, robot_id = 0, x = -0.12, y = -0.10
time = 176640, robot_id = 1, x = 0.01, y = 0.44
time = 176704, robot_id = 0, x = -0.12, y = -0.10
time = 176704, robot_id = 1, x = 0.01, y = 0.44
time = 176768, robot_id = 0, x = -0.12, y = -0.10
time = 176768, robot_id = 1, x = 0.01, y = 0.44
time = 176832, robot_id = 0, x = -0.12, y = -0.10
time = 176832, robot_id = 1, x = 0.01, y = 0.44
time = 176896, robot_id = 0, x = -0.12, y = -0.09
time = 176896, robot_id = 1, x = 0.01, y = 0.44
time = 176960, robot_id = 0, x = -0.12, y = -0.09
time = 176960, robot_id = 1, x = 0.01, y = 0.44
time = 177024, robot_id = 0, x = -0.12, y = -0.08
time = 177024, robot_id = 1, x = 0.01, y = 0.44
time = 177088, robot_id = 0, x = -0.12, y = -0.08
time = 177088, robot_id = 1, x = 0.01, y = 0.44
time = 177152, robot_id = 0, x = -0.12, y = -0.07
time = 177152, robot_id = 1, x = 0.01, y = 0.44
time = 177216, robot_id = 0, x = -0.13, y = -0.06
time = 177216, robot_id = 1, x = 0.01, y = 0.44
time = 177280, robot_id = 0, x = -0.13, y = -0.06
time = 177280, robot_id = 1, x = 0.01, y = 0.44
time = 177344, robot_id = 0, x = -0.13, y = -0.05
time = 177344, robot_id = 1, x = 0.01, y = 0.44
time = 177408, robot_id = 0, x = -0.13, y = -0.05
time = 177408, robot_id = 1, x = 0.01, y = 0.44
time = 177472, robot_id = 0, x = -0.13, y = -0.04
time = 177472, robot_id = 1, x = 0.01, y = 0.44
time = 177536, robot_id = 0, x = -0.13, y = -0.04
time = 177536, robot_id = 1, x = 0.01, y = 0.44
time = 177600, robot_id = 0, x = -0.13, y = -0.03
time = 177600, robot_id = 1, x = 0.01, y = 0.44
time = 177664, robot_id = 0, x = -0.14, y = -0.03
time = 177664, robot_id = 1, x = 0.01, y = 0.44
time = 177728, robot_id = 0, x = -0.14, y = -0.03
time = 177728, robot_id = 1, x = 0.01, y = 0.44
time = 177792, robot_id = 0, x = -0.14, y = -0.03
time = 177792, robot_id = 1, x = 0.01, y = 0.44
time = 177856, robot_id = 0, x = -0.14, y = -0.03
time = 177856, robot_id = 1, x = 0.01, y = 0.44
time = 177920, robot_id = 0, x = -0.14, y = -0.03
time = 177920, robot_id = 1, x = 0.01, y = 0.44
time = 177984, robot_id = 0, x = -0.14, y = -0.03
time = 177984, robot_id = 1, x = 0.01, y = 0.44
time = 178048, robot_id = 0, x = -0.14, y = -0.03
time = 178048, robot_id = 1, x = 0.01, y = 0.44
time = 178112, robot_id = 0, x = -0.14, y = -0.03
time = 178112, robot_id = 1, x = 0.01, y = 0.44
time = 178176, robot_id = 0, x = -0.14, y = -0.03
time = 178176, robot_id = 1, x = 0.01, y = 0.44
time = 178240, robot_id = 0, x = -0.14, y = -0.03
time = 178240, robot_id = 1, x = 0.01, y = 0.44
time = 178304, robot_id = 0, x = -0.14, y = -0.03
time = 178304, robot_id = 1, x = 0.01, y = 0.44
time = 178368, robot_id = 0, x = -0.14, y = -0.03
time = 178368, robot_id = 1, x = 0.01, y = 0.44
time = 178432, robot_id = 0, x = -0.14, y = -0.03
time = 178432, robot_id = 1, x = 0.01, y = 0.44
time = 178496, robot_id = 0, x = -0.14, y = -0.03
time = 178496, robot_id = 1, x = 0.01, y = 0.44
time = 178560, robot_id = 0, x = -0.14, y = -0.03
time = 178560, robot_id = 1, x = 0.01, y = 0.44
time = 178624, robot_id = 0, x = -0.14, y = -0.03
time = 178624, robot_id = 1, x = 0.01, y = 0.44
time = 178688, robot_id = 0, x = -0.14, y = -0.03
time = 178688, robot_id = 1, x = 0.01, y = 0.44
time = 178752, robot_id = 0, x = -0.14, y = -0.03
time = 178752, robot_id = 1, x = 0.01, y = 0.44
time = 178816, robot_id = 0, x = -0.14, y = -0.03
time = 178816, robot_id = 1, x = 0.01, y = 0.44
time = 178880, robot_id = 0, x = -0.14, y = -0.03
time = 178880, robot_id = 1, x = 0.01, y = 0.44
time = 178944, robot_id = 0, x = -0.14, y = -0.03
time = 178944, robot_id = 1, x = 0.01, y = 0.44
time = 179008, robot_id = 0, x = -0.14, y = -0.03
time = 179008, robot_id = 1, x = 0.01, y = 0.44
time = 179072, robot_id = 0, x = -0.14, y = -0.03
time = 179072, robot_id = 1, x = 0.01, y = 0.44
time = 179136, robot_id = 0, x = -0.14, y = -0.03
time = 179136, robot_id = 1, x = 0.01, y = 0.44
time = 179200, robot_id = 0, x = -0.14, y = -0.03
time = 179200, robot_id = 1, x = 0.01, y = 0.44
time = 179264, robot_id = 0, x = -0.14, y = -0.03
time = 179264, robot_id = 1, x = 0.01, y = 0.44
time = 179328, robot_id = 0, x = -0.14, y = -0.03
time = 179328, robot_id = 1, x = 0.01, y = 0.44
time = 179392, robot_id = 0, x = -0.14, y = -0.03
time = 179392, robot_id = 1, x = 0.01, y = 0.44
time = 179456, robot_id = 0, x = -0.14, y = -0.03
time = 179456, robot_id = 1, x = 0.01, y = 0.44
time = 179520, robot_id = 0, x = -0.14, y = -0.03
time = 179520, robot_id = 1, x = 0.01, y = 0.44
time = 179584, robot_id = 0, x = -0.14, y = -0.03
time = 179584, robot_id = 1, x = 0.01, y = 0.44
time = 179648, robot_id = 0, x = -0.14, y = -0.03
time = 179648, robot_id = 1, x = 0.01, y = 0.44
time = 179712, robot_id = 0, x = -0.14, y = -0.03
time = 179712, robot_id = 1, x = 0.01, y = 0.44
time = 179776, robot_id = 0, x = -0.14, y = -0.03
time = 179776, robot_id = 1, x = 0.01, y = 0.44
time = 179840, robot_id = 0, x = -0.14, y = -0.03
time = 179840, robot_id = 1, x = 0.01, y = 0.44
time = 179904, robot_id = 0, x = -0.14, y = -0.03
time = 179904, robot_id = 1, x = 0.01, y = 0.44
time = 179968, robot_id = 0, x = -0.14, y = -0.03
time = 179968, robot_id = 1, x = 0.01, y = 0.44
time = 180032, robot_id = 0, x = -0.14, y = -0.03
time = 180032, robot_id = 1, x = 0.01, y = 0.44
time = 0, robot_id = 0, x = 0.27, y = -0.10
time = 0, robot_id = 1, x = -0.20, y = -0.05
time = 0, robot_id = 2, x = -0.09, y = -0.34
time = 0, robot_id = 3, x = 0.01, y = 0.32
time = 0, robot_id = 4, x = 0.01, y = -0.00
time = 64, robot_id = 0, x = 0.26, y = -0.02
time = 64, robot_id = 1, x = -0.44, y = -0.26
time = 64, robot_id = 2, x = -0.09, y = 0.22
time = 64, robot_id = 3, x = 0.40, y = 0.20
time = 64, robot_id = 4, x = 0.26, y = 0.38
time = 128, robot_id = 0, x = 0.26, y = -0.02
time = 128, robot_id = 1, x = -0.44, y = -0.26
time = 128, robot_id = 2, x = -0.09, y = 0.22
time = 128, robot_id = 3, x = 0.40, y = 0.20
time = 128, robot_id = 4, x = 0.26, y = 0.38
time = 192, robot_id = 0, x = 0.26, y = -0.02
time = 192, robot_id = 1, x = -0.43, y = -0.26
time = 192, robot_id = 2, x = -0.08, y = 0.22
time = 192, robot_id = 3, x = 0.41, y = 0.20
time = 192, robot_id = 4, x = 0.27, y = 0.38
time = 256, robot_id = 0, x = 0.27, y = -0.02
time = 256, robot_id = 1, x = -0.42, y = -0.26
time = 256, robot_id = 2, x = -0.08, y = 0.22
time = 256, robot_id = 3, x = 0.41, y = 0.20
time = 256, robot_id = 4, x = 0.28, y = 0.38
time = 320, robot_id = 0, x = 0.28, y = -0.02
time = 320, robot_id = 1, x = -0.42, y = -0.26
time = 320, robot_id = 2, x = -0.07, y = 0.23
time = 320, robot_id = 3, x = 0.41, y = 0.20
time = 320, robot_id = 4, x = 0.28, y = 0.38
time = 384, robot_id = 0, x = 0.28, y = -0.02
time = 384, robot_id = 1, x = -0.41, y = -0.25
time = 384, robot_id = 2, x = -0.06, y = 0.23
time = 384, robot_id = 3, x = 0.41, y = 0.20
time = 384, robot_id = 4, x = 0.29, y = 0.38
time = 448, robot_id = 0, x = 0.29, y = -0.02
time = 448, robot_id = 1, x = -0.41, y = -0.25
time = 448, robot_id = 2, x = -0.06, y = 0.23
time = 448, robot_id = 3, x = 0.41, y = 0.20
time = 448, robot_id = 4, x = 0.29, y = 0.38
time = 512, robot_id = 0, x = 0.29, y = -0.02
time = 512, robot_id = 1, x = -0.40, y = -0.25
time = 512, robot_id = 2, x = -0.05, y = 0.23
time = 512, robot_id = 3, x = 0.41, y = 0.20
time = 512, robot_id = 4, x = 0.30, y = 0.38
time = 576, robot_id = 0, x = 0.30, y = -0.02
time = 576, robot_id = 1, x = -0.39, y = -0.25
time = 576, robot_id = 2, x = -0.05, y = 0.23
time = 576, robot_id = 3, x = 0.41, y = 0.20
time = 576, robot_id = 4, x = 0.30, y = 0.39
time = 640, robot_id = 0, x = 0.30, y = -0.02
time = 640, robot_id = 1, x = -0.39, y = -0.25
time = 640, robot_id = 2, x = -0.04, y = 0.23
time = 640, robot_id = 3, x = 0.41, y = 0.20
time = 640, robot_id = 4, x = 0.31, y = 0.39
time = 704, robot_id = 0, x = 0.31, y = -0.02
time = 704, robot_id = 1, x = -0.38, y = -0.25
time = 704, robot_id = 2, x = -0.04, y = 0.23
time = 704, robot_id = 3, x = 0.41, y = 0.20
time = 704, robot_id = 4, x = 0.31, y = 0.39
time = 768, robot_id = 0, x = 0.31, y = -0.02
time = 768, robot_id = 1, x = -0.38, y = -0.25
time = 768, robot_id = 2, x = -0.03, y = 0.24
time = 768, robot_id = 3, x = 0.41, y = 0.20
time = 768, robot_id = 4, x = 0.32, y = 0.39
time = 832, robot_id = 0, x = 0.32, y = -0.02
time = 832, robot_id = 1, x = -0.37, y = -0.25
time = 832, robot_id = 2, x = -0.03, y = 0.24
time = 832, robot_id = 3, x = 0.41, y = 0.20
time = 832, robot_id = 4, x = 0.32, y = 0.40
time = 896, robot_id = 0, x = 0.33, y = -0.02
time = 896, robot_id = 1, x = -0.37, y = -0.25
time = 896, robot_id = 2, x = -0.02, y = 0.24
time = 896, robot_id = 3, x = 0.41, y = 0.20
time = 896, robot_id = 4, x = 0.33, y = 0.40
time = 960, robot_id = 0, x = 0.33, y = -0.02
time = 960, robot_id = 1, x = -0.36, y = -0.25
time = 960, robot_id = 2, x = -0.02, y = 0.24
time = 960, robot_id = 3, x = 0.41, y = 0.20
time = 960, robot_id = 4, x = 0.33, y = 0.40
time = 1024, robot_id = 0, x = 0.34, y = -0.01
time = 1024, robot_id = 1, x = -0.35, y = -0.25
time = 1024, robot_id = 2, x = -0.01, y = 0.24
time = 1024, robot_id = 3, x = 0.41, y = 0.20
time = 1024, robot_id = 4, x = 0.34, y = 0.40
time = 1088, robot_id = 0, x = 0.34, y = -0.01
time = 1088, robot_id = 1, x = -0.35, y = -0.25
time = 1088, robot_id = 2, x = -0.01, y = 0.25
time = 1088, robot_id = 3, x = 0.41, y = 0.20
time = 1088, robot_id = 4, x = 0.34, y = 0.41
time = 1152, robot_id = 0, x = 0.35, y = -0.01
time = 1152, robot_id = 1, x = -0.34, y = -0.25
time = 1152, robot_id = 2, x = -0.00, y = 0.25
time = 1152, robot_id = 3, x = 0.41, y = 0.20
time = 1152, robot_id = 4, x = 0.34, y = 0.41
time = 1216, robot_id = 0, x = 0.35, y = -0.01
time = 1216, robot_id = 1, x = -0.34, y = -0.25
time = 1216, robot_id = 2, x = 0.00, y = 0.25
time = 1216, robot_id = 3, x = 0.41, y = 0.20
time = 1216, robot_id = 4, x = 0.35, y = 0.41
time = 1280, robot_id = 0, x = 0.36, y = -0.01
time = 1280, robot_id = 1, x = -0.33, y = -0.25
time = 1280, robot_id = 2, x = 0.01, y = 0.25
time = 1280, robot_id = 3, x = 0.41, y = 0.20
time = 1280, robot_id = 4, x = 0.35, y = 0.42
time = 1344, robot_id = 0, x = 0.36, y = -0.01
time = 1344, robot_id = 1, x = -0.33, y = -0.25
time = 1344, robot_id = 2, x = 0.02, y = 0.26
time = 1344, robot_id = 3, x = 0.41, y = 0.20
time = 1344, robot_id = 4, x = 0.36, y = 0.42
time = 1408, robot_id = 0, x = 0.37, y = -0.00
time = 1408, robot_id = 1, x = -0.32, y = -0.25
time = 1408, robot_id = 2, x = 0.02, y = 0.26
time = 1408, robot_id = 3, x = 0.41, y = 0.20
time = 1408, robot_id = 4, x = 0.36, y = 0.43
time = 1472, robot_id = 0, x = 0.38, y = -0.00
time = 1472, robot_id = 1, x = -0.32, y = -0.25
time = 1472, robot_id = 2, x = 0.03, y = 0.26
time = 1472, robot_id = 3, x = 0.42, y = 0.20
time = 1472, robot_id = 4, x = 0.36, y = 0.43
time = 1536, robot_id = 0, x = 0.38, y = -0.00
time = 1536, robot_id = 1, x = -0.31, y = -0.25
time = 1536, robot_id = 2, x = 0.03, y = 0.26
time = 1536, robot_id = 3, x = 0.42, y = 0.20
time = 1536, robot_id = 4, x = 0.36, y = 0.43
time = 1600, robot_id = 0, x = 0.39, y = 0.00
time = 1600, robot_id = 1, x = -0.30, y = -0.25
time = 1600, robot_id = 2, x = 0.04, y = 0.27
time = 1600, robot_id = 3, x = 0.43, y = 0.20
time = 1600, robot_id = 4, x = 0.36, y = 0.43
time = 1664, robot_id = 0, x = 0.39, y = 0.00
time = 1664, robot_id = 1, x = -0.30, y = -0.24
time = 1664, robot_id = 2, x = 0.04, y = 0.27
time = 1664, robot_id = 3, x = 0.43, y = 0.20
time = 1664, robot_id = 4, x = 0.36, y = 0.43
time = 1728, robot_id = 0, x = 0.40, y = 0.01
time = 1728, robot_id = 1, x = -0.29, y = -0.24
time = 1728, robot_id = 2, x = 0.05, y = 0.27
time = 1728, robot_id = 3, x = 0.44, y = 0.19
time = 1728, robot_id = 4, x = 0.36, y = 0.43
time = 1792, robot_id = 0, x = 0.40, y = 0.01
time = 1792, robot_id = 1, x = -0.29, y = -0.24
time = 1792, robot_id = 2, x = 0.05, y = 0.28
time = 1792, robot_id = 3, x = 0.44, y = 0.19
time = 1792, robot_id = 4, x = 0.36, y = 0.43
time = 1856, robot_id = 0, x = 0.41, y = 0.01
time = 1856, robot_id = 1, x = -0.28, y = -0.24
time = 1856, robot_id = 2, x = 0.06, y = 0.28
time = 1856, robot_id = 3, x = 0.45, y = 0.19
time = 1856, robot_id = 4, x = 0.36, y = 0.43
time = 1920, robot_id = 0, x = 0.41, y = 0.01
time = 1920, robot_id = 1, x = -0.28, y = -0.24
time = 1920, robot_id = 2, x = 0.06, y = 0.28
time = 1920, robot_id = 3, x = 0.45, y = 0.19
time = 1920, robot_id = 4, x = 0.36, y = 0.43
time = 1984, robot_id = 0, x = 0.42, y = 0.02
time = 1984, robot_id = 1, x = -0.27, y = -0.24
time = 1984, robot_id = 2, x = 0.06, y = 0.28
time = 1984, robot_id = 3, x = 0.46, y = 0.19
time = 1984, robot_id = 4, x = 0.36, y = 0.43
time = 2048, robot_id = 0, x = 0.42, y = 0.02
time = 2048, robot_id = 1, x = -0.26, y = -0.24
time = 2048, robot_id = 2, x = 0.07, y = 0.29
time = 2048, robot_id = 3, x = 0.46, y = 0.19
time = 2048, robot_id = 4, x = 0.36, y = 0.43
time = 2112, robot_id = 0, x = 0.43, y = 0.02
time = 2112, robot_id = 1, x = -0.26, y = -0.24
time = 2112, robot_id = 2, x = 0.07, y = 0.29
time = 2112, robot_id = 3, x = 0.46, y = 0.19
time = 2112, robot_id = 4, x = 0.36, y = 0.43
time = 2176, robot_id = 0, x = 0.43, y = 0.03
time = 2176, robot_id = 1, x = -0.25, y = -0.24
time = 2176, robot_id = 2, x = 0.08, y = 0.29
time = 2176, robot_id = 3, x = 0.46, y = 0.19
time = 2176, robot_id = 4, x = 0.36, y = 0.43
time = 2240, robot_id = 0, x = 0.44, y = 0.03
time = 2240, robot_id = 1, x = -0.25, y = -0.24
time = 2240, robot_id = 2, x = 0.08, y = 0.30
time = 2240, robot_id = 3, x = 0.46, y = 0.19
time = 2240, robot_id = 4, x = 0.36, y = 0.43
time = 2304, robot_id = 0, x = 0.44, y = 0.03
time = 2304, robot_id = 1, x = -0.24, y = -0.23
time = 2304, robot_id = 2, x = 0.09, y = 0.30
time = 2304, robot_id = 3, x = 0.46, y = 0.19
time = 2304, robot_id = 4, x = 0.36, y = 0.43
time = 2368, robot_id = 0, x = 0.44, y = 0.04
time = 2368, robot_id = 1, x = -0.24, y = -0.23
time = 2368, robot_id = 2, x = 0.09, y = 0.30
time = 2368, robot_id = 3, x = 0.46, y = 0.19
time = 2368, robot_id = 4, x = 0.36, y = 0.43
time = 2432, robot_id = 0, x = 0.45, y = 0.04
time = 2432, robot_id = 1, x = -0.23, y = -0.23
time = 2432, robot_id = 2, x = 0.10, y = 0.31
time = 2432, robot_id = 3, x = 0.46, y = 0.19
time = 2432, robot_id = 4, x = 0.36, y = 0.43
time = 2496, robot_id = 0, x = 0.45, y = 0.04
time = 2496, robot_id = 1, x = -0.23, y = -0.23
time = 2496, robot_id = 2, x = 0.10, y = 0.31
time = 2496, robot_id = 3, x = 0.46, y = 0.19
time = 2496, robot_id = 4, x = 0.36, y = 0.43
time = 2560, robot_id = 0, x = 0.46, y = 0.05
time = 2560, robot_id = 1, x = -0.22, y = -0.23
time = 2560, robot_id = 2, x = 0.11, y = 0.31
time = 2560, robot_id = 3, x = 0.46, y = 0.19
time = 2560, robot_id = 4, x = 0.36, y = 0.43
time = 2624, robot_id = 0, x = 0.46, y = 0.05
time = 2624, robot_id = 1, x = -0.21, y = -0.23
time = 2624, robot_id = 2, x = 0.11, y = 0.31
time = 2624, robot_id = 3, x = 0.46, y = 0.19
time = 2624, robot_id = 4, x = 0.36, y = 0.43
time = 2688, robot_id = 0, x = 0.46, y = 0.05
time = 2688, robot_id = 1, x = -0.21, y = -0.23
time = 2688, robot_id = 2, x = 0.12, y = 0.32
time = 2688, robot_id = 3, x = 0.46, y = 0.19
time = 2688, robot_id = 4, x = 0.36, y = 0.43
time = 2752, robot_id = 0, x = 0.46, y = 0.05
time = 2752, robot_id = 1, x = -0.20, y = -0.22
time = 2752, robot_id = 2, x = 0.12, y = 0.32
time = 2752, robot_id = 3, x = 0.46, y = 0.19
time = 2752, robot_id = 4, x = 0.36, y = 0.43
time = 2816, robot_id = 0, x = 0.46, y = 0.05
time = 2816, robot_id = 1, x = -0.20, y = -0.22
time = 2816, robot_id = 2, x = 0.12, y = 0.32
time = 2816, robot_id = 3, x = 0.46, y = 0.19
time = 2816, robot_id = 4, x = 0.36, y = 0.43
time = 2880, robot_id = 0, x = 0.46, y = 0.05
time = 2880, robot_id = 1, x = -0.19, y = -0.22
time = 2880, robot_id = 2, x = 0.12, y = 0.32
time = 2880, robot_id = 3, x = 0.46, y = 0.19
time = 2880, robot_id = 4, x = 0.36, y = 0.43
time = 2944, robot_id = 0, x = 0.46, y = 0.05
time = 2944, robot_id = 1, x = -0.19, y = -0.22
time = 2944, robot_id = 2, x = 0.12, y = 0.32
time = 2944, robot_id = 3, x = 0.46, y = 0.18
time = 2944, robot_id = 4, x = 0.36, y = 0.43
time = 3008, robot_id = 0, x = 0.46, y = 0.05
time = 3008, robot_id = 1, x = -0.18, y = -0.22
time = 3008, robot_id = 2, x = 0.12, y = 0.32
time = 3008, robot_id = 3, x = 0.46, y = 0.18
time = 3008, robot_id = 4, x = 0.36, y = 0.43
time = 3072, robot_id = 0, x = 0.46, y = 0.05
time = 3072, robot_id = 1, x = -0.18, y = -0.22
time = 3072, robot_id = 2, x = 0.12, y = 0.32
time = 3072, robot_id = 3, x = 0.46, y = 0.18
time = 3072, robot_id = 4, x = 0.36, y = 0.43
time = 3136, robot_id = 0, x = 0.46, y = 0.05
time = 3136, robot_id = 1, x = -0.17, y = -0.21
time = 3136, robot_id = 2, x = 0.12, y = 0.32
time = 3136, robot_id = 3, x = 0.46, y = 0.18
time = 3136, robot_id = 4, x = 0.36, y = 0.43
time = 3200, robot_id = 0, x = 0.46, y = 0.05
time = 3200, robot_id = 1, x = -0.17, y = -0.21
time = 3200, robot_id = 2, x = 0.12, y = 0.32
time = 3200, robot_id = 3, x = 0.46, y = 0.18
time = 3200, robot_id = 4, x = 0.37, y = 0.43
time = 3264, robot_id = 0, x = 0.46, y = 0.05
time = 3264, robot_id = 1, x = -0.16, y = -0.21
time = 3264, robot_id = 2, x = 0.12, y = 0.32
time = 3264, robot_id = 3, x = 0.46, y = 0.18
time = 3264, robot_id = 4, x = 0.37, y = 0.44
time = 3328, robot_id = 0, x = 0.46, y = 0.05
time = 3328, robot_id = 1, x = -0.16, y = -0.21
time = 3328, robot_id = 2, x = 0.12, y = 0.32
time = 3328, robot_id = 3, x = 0.46, y = 0.18
time = 3328, robot_id = 4, x = 0.37, y = 0.44
time = 3392, robot_id = 0, x = 0.46, y = 0.06
time = 3392, robot_id = 1, x = -0.15, y = -0.21
time = 3392, robot_id = 2, x = 0.12, y = 0.32
time = 3392, robot_id = 3, x = 0.46, y = 0.18
time = 3392, robot_id = 4, x = 0.37, y = 0.44
time = 3456, robot_id = 0, x = 0.46, y = 0.06
time = 3456, robot_id = 1, x = -0.14, y = -0.21
time = 3456, robot_id = 2, x = 0.12, y = 0.32
time = 3456, robot_id = 3, x = 0.46, y = 0.17
time = 3456, robot_id = 4, x = 0.37, y = 0.44
time = 3520, robot_id = 0, x = 0.46, y = 0.06
time = 3520, robot_id = 1, x = -0.14, y = -0.20
time = 3520, robot_id = 2, x = 0.12, y = 0.32
time = 3520, robot_id = 3, x = 0.46, y = 0.17
time = 3520, robot_id = 4, x = 0.37, y = 0.44
time = 3584, robot_id = 0, x = 0.46, y = 0.06
time = 3584, robot_id = 1, x = -0.13, y = -0.20
time = 3584, robot_id = 2, x = 0.12, y = 0.32
time = 3584, robot_id = 3, x = 0.46, y = 0.16
time = 3584, robot_id = 4, x = 0.37, y = 0.44
time = 3648, robot_id = 0, x = 0.46, y = 0.06
time = 3648, robot_id = 1, x = -0.13, y = -0.20
time = 3648, robot_id = 2, x = 0.12, y = 0.32
time = 3648, robot_id = 3, x = 0.45, y = 0.16
time = 3648, robot_id = 4, x = 0.37, y = 0.44
time = 3712, robot_id = 0, x = 0.46, y = 0.07
time = 3712, robot_id = 1, x = -0.12, y = -0.20
time = 3712, robot_id = 2, x = 0.12, y = 0.32
time = 3712, robot_id = 3, x = 0.45, y = 0.15
time = 3712, robot_id = 4, x = 0.37, y = 0.44
time = 3776, robot_id = 0, x = 0.46, y = 0.07
time = 3776, robot_id = 1, x = -0.12, y = -0.20
time = 3776, robot_id = 2, x = 0.12, y = 0.32
time = 3776, robot_id = 3, x = 0.45, y = 0.14
time = 3776, robot_id = 4, x = 0.37, y = 0.44
time = 3840, robot_id = 0, x = 0.46, y = 0.07
time = 3840, robot_id = 1, x = -0.11, y = -0.19
time = 3840, robot_id = 2, x = 0.12, y = 0.32
time = 3840, robot_id = 3, x = 0.45, y = 0.14
time = 3840, robot_id = 4, x = 0.37, y = 0.44
time = 3904, robot_id = 0, x = 0.46, y = 0.07
time = 3904, robot_id = 1, x = -0.11, y = -0.19
time = 3904, robot_id = 2, x = 0.12, y = 0.32
time = 3904, robot_id = 3, x = 0.45, y = 0.14
time = 3904, robot_id = 4, x = 0.37, y = 0.44
time = 3968, robot_id = 0, x = 0.46, y = 0.07
time = 3968, robot_id = 1, x = -0.10, y = -0.19
time = 3968, robot_id = 2, x = 0.12, y = 0.32
time = 3968, robot_id = 3, x = 0.45, y = 0.15
time = 3968, robot_id = 4, x = 0.37, y = 0.44
time = 4032, robot_id = 0, x = 0.45, y = 0.07
time = 4032, robot_id = 1, x = -0.10, y = -0.19
time = 4032, robot_id = 2, x = 0.13, y = 0.32
time = 4032, robot_id = 3, x = 0.45, y = 0.15
time = 4032, robot_id = 4, x = 0.38, y = 0.45
time = 4096, robot_id = 0, x = 0.46, y = 0.07
time = 4096, robot_id = 1, x = -0.09, y = -0.18
time = 4096, robot_id = 2, x = 0.13, y = 0.33
time = 4096, robot_id = 3, x = 0.45, y = 0.14
time = 4096, robot_id = 4, x = 0.38, y = 0.45
time = 4160, robot_id = 0, x = 0.45, y = 0.07
time = 4160, robot_id = 1, x = -0.09, y = -0.18
time = 4160, robot_id = 2, x = 0.14, y = 0.33
time = 4160, robot_id = 3, x = 0.45, y = 0.14
time = 4160, robot_id = 4, x = 0.39, y = 0.45
time = 4224, robot_id = 0, x = 0.45, y = 0.07
time = 4224, robot_id = 1, x = -0.08, y = -0.18
time = 4224, robot_id = 2, x = 0.14, y = 0.33
time = 4224, robot_id = 3, x = 0.44, y = 0.14
time = 4224, robot_id = 4, x = 0.39, y = 0.46
time = 4288, robot_id = 0, x = 0.45, y = 0.07
time = 4288, robot_id = 1, x = -0.08, y = -0.18
time = 4288, robot_id = 2, x = 0.15, y = 0.34
time = 4288, robot_id = 3, x = 0.44, y = 0.14
time = 4288, robot_id = 4, x = 0.39, y = 0.46
time = 4352, robot_id = 0, x = 0.45, y = 0.07
time = 4352, robot_id = 1, x = -0.07, y = -0.18
time = 4352, robot_id = 2, x = 0.15, y = 0.34
time = 4352, robot_id = 3, x = 0.43, y = 0.14
time = 4352, robot_id = 4, x = 0.39, y = 0.46
time = 4416, robot_id = 0, x = 0.45, y = 0.07
time = 4416, robot_id = 1, x = -0.07, y = -0.17
time = 4416, robot_id = 2, x = 0.16, y = 0.34
time = 4416, robot_id = 3, x = 0.43, y = 0.14
time = 4416, robot_id = 4, x = 0.40, y = 0.46
time = 4480, robot_id = 0, x = 0.44, y = 0.06
time = 4480, robot_id = 1, x = -0.06, y = -0.17
time = 4480, robot_id = 2, x = 0.16, y = 0.34
time = 4480, robot_id = 3, x = 0.43, y = 0.14
time = 4480, robot_id = 4, x = 0.40, y = 0.46
time = 4544, robot_id = 0, x = 0.45, y = 0.06
time = 4544, robot_id = 1, x = -0.05, y = -0.17
time = 4544, robot_id = 2, x = 0.17, y = 0.34
time = 4544, robot_id = 3, x = 0.42, y = 0.13
time = 4544, robot_id = 4, x = 0.40, y = 0.46
time = 4608, robot_id = 0, x = 0.44, y = 0.06
time = 4608, robot_id = 1, x = -0.05, y = -0.17
time = 4608, robot_id = 2, x = 0.17, y = 0.35
time = 4608, robot_id = 3, x = 0.42, y = 0.13
time = 4608, robot_id = 4, x = 0.40, y = 0.46
time = 4672, robot_id = 0, x = 0.44, y = 0.06
